model_type x y x_offset y_offset
transient_ON 39.8706013656 91.9454191841 0.0 0.0
transient_ON 54.1223122085 2.20314165652 0.0 0.0
transient_ON 230.694635308 8.85801290977 0.0 0.0
transient_ON 175.206850362 42.4320407924 0.0 0.0
transient_ON 236.990941863 5.98392267945 0.0 0.0
transient_ON 27.276396257 35.6157358761 0.0 0.0
transient_ON 79.9695775153 20.5512749394 0.0 0.0
transient_ON 85.5881753715 13.9616778181 0.0 0.0
transient_ON 193.925895084 19.8489426321 0.0 0.0
transient_ON 182.378754709 81.6832283554 0.0 0.0
transient_ON 225.238760643 91.7700694445 0.0 0.0
transient_ON 131.867841765 38.9686194815 0.0 0.0
transient_ON 152.012108035 18.2246613278 0.0 0.0
transient_ON 11.9282339485 8.20640323751 0.0 0.0
transient_ON 213.044756917 111.828722166 0.0 0.0
transient_ON 228.752495696 4.18240053634 0.0 0.0
transient_ON 76.034814093 12.5362542884 0.0 0.0
transient_ON 170.279577555 52.7462676513 0.0 0.0
transient_ON 108.467800305 3.08297413674 0.0 0.0
transient_ON 202.335392425 27.5193203995 0.0 0.0
transient_ON 171.395350907 24.0440148459 0.0 0.0
transient_ON 232.863058474 16.9383810011 0.0 0.0
transient_ON 179.23816674 108.767832736 0.0 0.0
transient_ON 36.6942197454 48.7797146929 0.0 0.0
transient_ON 220.205668122 86.441211989 0.0 0.0
transient_ON 48.1535394606 79.4005434893 0.0 0.0
transient_ON 233.62045605 80.1323922424 0.0 0.0
transient_ON 76.1935560117 86.4292174827 0.0 0.0
transient_ON 38.481966836 67.5122633904 0.0 0.0
transient_ON 92.7014050639 104.5240852 0.0 0.0
transient_ON 137.3967054 73.3318726878 0.0 0.0
transient_ON 231.330843007 109.489411868 0.0 0.0
transient_ON 0.185878540665 7.32580734015 0.0 0.0
transient_ON 59.910532141 16.2225678129 0.0 0.0
transient_ON 5.48586669447 40.8160909408 0.0 0.0
transient_ON 201.550928146 20.5941939314 0.0 0.0
transient_ON 152.778737066 111.427069516 0.0 0.0
transient_ON 108.607175687 51.3871335412 0.0 0.0
transient_ON 99.0643688241 23.0295837777 0.0 0.0
transient_ON 217.437579686 27.3380711474 0.0 0.0
transient_ON 62.9864717325 57.2635763357 0.0 0.0
transient_ON 172.13142625 24.0617462122 0.0 0.0
transient_ON 44.8517466759 47.1652127104 0.0 0.0
transient_ON 44.8718735073 117.995137273 0.0 0.0
transient_ON 200.423878811 12.5231716827 0.0 0.0
transient_ON 191.736859689 43.5930712428 0.0 0.0
transient_ON 178.488149157 93.1067221881 0.0 0.0
transient_ON 237.371660642 48.9620551611 0.0 0.0
transient_ON 201.23301326 30.6655108663 0.0 0.0
transient_ON 23.9549810224 52.8899640528 0.0 0.0
transient_ON 161.330675437 97.1672601108 0.0 0.0
transient_ON 5.19564619076 98.2977508389 0.0 0.0
transient_ON 189.302931522 82.7178911445 0.0 0.0
transient_ON 122.100446284 33.5081781306 0.0 0.0
transient_ON 222.200193672 4.01631880854 0.0 0.0
transient_ON 118.061060645 48.8294662387 0.0 0.0
transient_ON 27.4858810294 92.3083070081 0.0 0.0
transient_ON 118.359255406 107.079052617 0.0 0.0
transient_ON 239.527152253 10.5792566082 0.0 0.0
transient_ON 151.522103416 75.7948031662 0.0 0.0
transient_ON 223.233068428 63.8174130316 0.0 0.0
transient_ON 100.618164745 4.8787954538 0.0 0.0
transient_ON 216.172433752 17.7012601729 0.0 0.0
transient_ON 34.3625156554 59.565493447 0.0 0.0
transient_ON 59.9492460847 4.57758569927 0.0 0.0
transient_ON 198.352125861 68.9719865118 0.0 0.0
transient_ON 8.8490033109 25.8532958626 0.0 0.0
transient_ON 176.888600218 54.2375648266 0.0 0.0
transient_ON 138.04112899 27.5203877235 0.0 0.0
transient_ON 11.5829055165 1.74860837072 0.0 0.0
transient_ON 49.3313080874 86.7620874733 0.0 0.0
transient_ON 91.9503051467 75.266431595 0.0 0.0
transient_ON 195.609229332 72.84985675 0.0 0.0
transient_ON 64.6301216253 12.1557714982 0.0 0.0
transient_ON 34.3984039602 52.6476478733 0.0 0.0
transient_ON 135.788243937 67.757122778 0.0 0.0
transient_ON 106.670556332 72.9041300564 0.0 0.0
transient_ON 186.061272313 112.31224492 0.0 0.0
transient_ON 23.2125617588 12.652155121 0.0 0.0
transient_ON 46.800463391 12.109798956 0.0 0.0
transient_ON 92.5880525987 41.6662555415 0.0 0.0
transient_ON 136.822065823 39.5901869092 0.0 0.0
transient_ON 89.1890988455 58.9590121002 0.0 0.0
transient_ON 69.7212016124 41.1063374771 0.0 0.0
transient_ON 39.0337192643 29.1862192178 0.0 0.0
transient_ON 92.1377597592 75.2675590351 0.0 0.0
transient_ON 116.873032017 22.9194600833 0.0 0.0
transient_ON 49.8255900391 91.1164149049 0.0 0.0
transient_ON 40.6974900267 61.2358377842 0.0 0.0
transient_ON 24.7748836977 107.651220735 0.0 0.0
transient_ON 225.054972122 26.0366655303 0.0 0.0
transient_ON 46.437916388 1.50030482044 0.0 0.0
transient_ON 80.9449163712 93.6203095854 0.0 0.0
transient_ON 89.7828886234 36.1203881109 0.0 0.0
transient_ON 239.189472703 59.6787874263 0.0 0.0
transient_ON 16.2521516337 29.5340879453 0.0 0.0
transient_ON 184.277312171 39.3482733022 0.0 0.0
transient_ON 194.100006526 35.1527036089 0.0 0.0
transient_ON 34.0944485227 0.281113635543 0.0 0.0
transient_ON 238.109176734 80.3038987644 0.0 0.0
transient_ON 199.846282636 80.4066310675 0.0 0.0
transient_ON 234.668214021 84.6465015278 0.0 0.0
transient_ON 122.039334981 18.1342706592 0.0 0.0
transient_ON 138.926093424 70.9802516791 0.0 0.0
transient_ON 66.828209743 84.9097353401 0.0 0.0
transient_ON 202.091141897 79.8735735389 0.0 0.0
transient_ON 207.290186813 17.9101046829 0.0 0.0
transient_ON 82.4616384614 92.6895708207 0.0 0.0
transient_ON 122.364757323 68.217753735 0.0 0.0
transient_ON 97.2239684083 61.9313994158 0.0 0.0
transient_ON 67.6004189607 12.3673169412 0.0 0.0
transient_ON 33.3930120799 102.899849615 0.0 0.0
transient_ON 12.2650810055 65.5502088409 0.0 0.0
transient_ON 223.620646794 76.2373167739 0.0 0.0
transient_ON 37.7892334497 4.80433984137 0.0 0.0
transient_ON 163.587820217 76.6201535532 0.0 0.0
transient_ON 228.007116752 40.0300329038 0.0 0.0
transient_ON 116.664284295 95.8802212301 0.0 0.0
transient_ON 204.839807967 33.0941489319 0.0 0.0
transient_ON 129.037807963 29.6940556685 0.0 0.0
transient_ON 194.314727239 74.4467774477 0.0 0.0
transient_ON 51.9326435217 24.981581871 0.0 0.0
transient_ON 190.831911787 4.99918286074 0.0 0.0
transient_ON 171.376076939 49.7192165867 0.0 0.0
transient_ON 109.446962475 3.22239511803 0.0 0.0
transient_ON 4.56453596395 106.663343905 0.0 0.0
transient_ON 117.23754415 18.9201575964 0.0 0.0
transient_ON 176.407340643 7.79816496605 0.0 0.0
transient_ON 54.5397001605 51.3626598148 0.0 0.0
transient_ON 11.6944510261 87.1425824992 0.0 0.0
transient_ON 79.7385367535 89.4552560328 0.0 0.0
transient_ON 235.494036882 62.1592756207 0.0 0.0
transient_ON 6.02764939108 88.5763838024 0.0 0.0
transient_ON 11.1550479792 56.1430620085 0.0 0.0
transient_ON 77.0719623359 8.11570162121 0.0 0.0
transient_ON 57.5398874089 68.7762640479 0.0 0.0
transient_ON 184.044207179 58.3453866455 0.0 0.0
transient_ON 52.5419572654 52.4811215909 0.0 0.0
transient_ON 106.837645927 97.2008145917 0.0 0.0
transient_ON 176.459666082 51.5265519053 0.0 0.0
transient_ON 224.915282634 43.1517390269 0.0 0.0
transient_ON 221.168393869 9.07503049047 0.0 0.0
transient_ON 191.304039611 102.40475935 0.0 0.0
transient_ON 187.605719808 46.9884742137 0.0 0.0
transient_ON 148.935484027 4.12683695722 0.0 0.0
transient_ON 26.8012284925 8.63849911632 0.0 0.0
transient_ON 26.7556560613 37.4863980167 0.0 0.0
transient_ON 5.88927701331 9.33053445722 0.0 0.0
transient_ON 186.209332792 16.8092883608 0.0 0.0
transient_ON 96.3960356587 85.283640627 0.0 0.0
transient_ON 22.0458556871 1.06201370492 0.0 0.0
transient_ON 16.9738339974 12.7456520325 0.0 0.0
transient_ON 6.81722405633 61.4794400733 0.0 0.0
transient_ON 62.0274217203 22.0744883574 0.0 0.0
transient_ON 229.466012335 105.045453866 0.0 0.0
transient_ON 66.1852989923 39.0294323123 0.0 0.0
transient_ON 124.250063008 43.9062008276 0.0 0.0
transient_ON 34.9596940675 100.843502297 0.0 0.0
transient_ON 40.7335042701 77.1195909081 0.0 0.0
transient_ON 100.918805477 8.96319307354 0.0 0.0
transient_ON 223.272044771 65.0222716171 0.0 0.0
transient_ON 237.456458498 114.926359798 0.0 0.0
transient_ON 158.924947848 1.65837362661 0.0 0.0
transient_ON 55.5716701893 66.7198431818 0.0 0.0
transient_ON 106.315856042 2.59163308226 0.0 0.0
transient_ON 203.072890975 29.5410227279 0.0 0.0
transient_ON 223.714553086 78.3051469042 0.0 0.0
transient_ON 70.6434633257 50.5089964095 0.0 0.0
transient_ON 5.86021464761 102.731140322 0.0 0.0
transient_ON 80.1380310567 44.8791479901 0.0 0.0
transient_ON 59.7985427603 71.492129134 0.0 0.0
transient_ON 229.899372909 74.6238099181 0.0 0.0
transient_ON 55.8882332419 18.523304942 0.0 0.0
transient_ON 157.66368563 90.9331857279 0.0 0.0
transient_ON 196.169419399 17.6907532817 0.0 0.0
transient_ON 113.816637145 99.5567132301 0.0 0.0
transient_ON 216.000842215 29.3956513657 0.0 0.0
transient_ON 234.280186026 87.9796251298 0.0 0.0
transient_ON 172.309743694 85.2864509722 0.0 0.0
transient_ON 185.85491565 86.688911454 0.0 0.0
transient_ON 29.0398962257 71.6981983075 0.0 0.0
transient_ON 168.081010465 2.45622511154 0.0 0.0
transient_ON 83.7046534441 92.5754235523 0.0 0.0
transient_ON 231.965722907 72.3393444088 0.0 0.0
transient_ON 98.3891086719 63.8476025612 0.0 0.0
transient_ON 95.6537728357 12.2014209121 0.0 0.0
transient_ON 24.4367802571 8.95715218113 0.0 0.0
transient_ON 201.152388183 30.283328366 0.0 0.0
transient_ON 6.08164244746 3.34816809125 0.0 0.0
transient_ON 136.385136762 24.953167119 0.0 0.0
transient_ON 85.3264823082 56.7954614602 0.0 0.0
transient_ON 75.5243249303 10.1360151629 0.0 0.0
transient_ON 238.841563775 18.3205851763 0.0 0.0
transient_ON 23.7979838972 42.9249233515 0.0 0.0
transient_ON 148.317652605 41.6526700482 0.0 0.0
transient_ON 149.142013321 59.6508290635 0.0 0.0
transient_ON 174.006970591 37.2032639521 0.0 0.0
transient_ON 115.325020825 71.8431710437 0.0 0.0
transient_ON 213.155662323 28.9608579995 0.0 0.0
transient_ON 0.55408808636 117.593177908 0.0 0.0
transient_ON 140.18578739 69.4067444706 0.0 0.0
transient_ON 99.6810046984 59.9375478243 0.0 0.0
transient_ON 75.4962451696 89.1869536945 0.0 0.0
transient_ON 135.019351427 115.064322554 0.0 0.0
transient_ON 183.151768598 100.712134285 0.0 0.0
transient_ON 197.149720137 14.5115246825 0.0 0.0
transient_ON 116.928159813 4.48386843861 0.0 0.0
transient_ON 125.508348873 106.50981624 0.0 0.0
transient_ON 165.382318093 115.155998254 0.0 0.0
transient_ON 71.8562902038 28.2784140958 0.0 0.0
transient_ON 103.489372967 79.266166189 0.0 0.0
transient_ON 168.515062036 66.6588532504 0.0 0.0
transient_ON 110.462507518 82.3048692062 0.0 0.0
transient_ON 36.3578797412 114.939174236 0.0 0.0
transient_ON 156.102329994 81.7160364578 0.0 0.0
transient_ON 102.180116784 118.112425585 0.0 0.0
transient_ON 139.422310476 2.25510142715 0.0 0.0
transient_ON 219.104455449 108.484625033 0.0 0.0
transient_ON 225.634214592 118.994604143 0.0 0.0
transient_ON 147.727217804 53.4714417925 0.0 0.0
transient_ON 86.2521101676 81.0486752047 0.0 0.0
transient_ON 31.6463341236 23.153753136 0.0 0.0
transient_ON 127.723082459 57.9985416486 0.0 0.0
transient_ON 130.274449348 104.993850057 0.0 0.0
transient_ON 179.42602076 17.0014019557 0.0 0.0
transient_ON 165.375480947 54.7757256466 0.0 0.0
transient_ON 117.838469377 0.722903457997 0.0 0.0
transient_ON 149.242711417 9.41143981388 0.0 0.0
transient_ON 154.775992239 92.1162421332 0.0 0.0
transient_ON 100.657132554 52.1904028874 0.0 0.0
transient_ON 135.629771593 22.3919872297 0.0 0.0
transient_ON 58.4584306225 97.2000878794 0.0 0.0
transient_ON 14.6896476143 41.5067255776 0.0 0.0
transient_ON 188.658824309 18.1297089189 0.0 0.0
transient_ON 51.506581556 117.686788729 0.0 0.0
transient_ON 137.455233227 36.3672042978 0.0 0.0
transient_ON 128.066639848 36.9685833942 0.0 0.0
transient_ON 94.3985989844 111.066255609 0.0 0.0
transient_ON 13.742536793 115.489690741 0.0 0.0
transient_ON 9.25394429782 32.1317181549 0.0 0.0
transient_ON 124.731049594 73.0183752722 0.0 0.0
transient_ON 46.6431383792 67.4951486973 0.0 0.0
transient_ON 43.1471909351 101.909787046 0.0 0.0
transient_ON 162.221825026 82.653372518 0.0 0.0
transient_ON 0.830373781328 23.733914743 0.0 0.0
transient_ON 136.160911752 38.1351585942 0.0 0.0
transient_ON 28.770780943 62.2734355113 0.0 0.0
transient_ON 80.6218882464 111.015483739 0.0 0.0
transient_ON 95.3034342882 39.8227612262 0.0 0.0
transient_ON 186.572225289 5.28293735958 0.0 0.0
transient_ON 49.1158347734 114.226623785 0.0 0.0
transient_ON 124.896089254 85.640893699 0.0 0.0
transient_ON 144.294707509 44.1574119684 0.0 0.0
transient_ON 198.703769715 70.522469665 0.0 0.0
transient_ON 86.246558101 45.2072830777 0.0 0.0
transient_ON 166.342129674 104.374624095 0.0 0.0
transient_ON 80.7939418396 97.7855531071 0.0 0.0
transient_ON 66.1431027661 25.668136575 0.0 0.0
transient_ON 165.867174545 64.2433957653 0.0 0.0
transient_ON 5.17571574221 54.0871630688 0.0 0.0
transient_ON 211.185255654 118.586764002 0.0 0.0
transient_ON 238.917385815 28.7151618527 0.0 0.0
transient_ON 82.6454849445 56.8198825424 0.0 0.0
transient_ON 49.8935091353 92.9430531795 0.0 0.0
transient_ON 111.027761384 13.2860673633 0.0 0.0
transient_ON 149.827892869 110.958990486 0.0 0.0
transient_ON 53.1676813914 85.0167921096 0.0 0.0
transient_ON 194.966748866 51.7644562448 0.0 0.0
transient_ON 233.248482079 90.5129423318 0.0 0.0
transient_ON 146.262682623 111.007225814 0.0 0.0
transient_ON 172.811711043 37.2297318015 0.0 0.0
transient_ON 205.91850464 84.2050647303 0.0 0.0
transient_ON 225.019574118 72.4573532426 0.0 0.0
transient_ON 203.502655403 65.5876978742 0.0 0.0
transient_ON 5.9110810837 103.709989933 0.0 0.0
transient_ON 163.11170217 99.2365000545 0.0 0.0
transient_ON 44.5714954267 33.8028709719 0.0 0.0
transient_ON 51.106716444 38.1726163338 0.0 0.0
transient_ON 51.8427023939 97.1103831862 0.0 0.0
transient_ON 38.3007178273 23.6510547728 0.0 0.0
transient_ON 101.244759222 112.753766146 0.0 0.0
transient_ON 206.205070127 93.1586219448 0.0 0.0
transient_ON 88.9830716251 85.8889090098 0.0 0.0
transient_ON 128.281491901 106.18130693 0.0 0.0
transient_ON 94.2773537374 51.3263336395 0.0 0.0
transient_ON 9.70724880292 36.5048666632 0.0 0.0
transient_ON 75.5326532317 95.8399522947 0.0 0.0
transient_ON 220.225417742 5.61222400939 0.0 0.0
transient_ON 195.262441969 107.394192934 0.0 0.0
transient_ON 111.294299011 101.821870414 0.0 0.0
transient_ON 51.4615651868 25.9510942252 0.0 0.0
transient_ON 60.1956455554 83.3294095323 0.0 0.0
transient_ON 20.3367737442 96.1748595912 0.0 0.0
transient_ON 132.183986976 39.8836685579 0.0 0.0
transient_ON 15.0362873591 0.643679680088 0.0 0.0
transient_ON 84.2093525446 33.1790478712 0.0 0.0
transient_ON 170.51033381 38.2222480499 0.0 0.0
transient_ON 208.927325912 9.90138217644 0.0 0.0
transient_ON 136.289309031 25.1386765936 0.0 0.0
transient_ON 140.895783491 106.59750119 0.0 0.0
transient_ON 182.484292273 28.7960710904 0.0 0.0
transient_ON 107.86197954 92.3851941789 0.0 0.0
transient_ON 49.3146351181 7.87261013419 0.0 0.0
transient_ON 201.19835571 49.8841955146 0.0 0.0
transient_ON 63.2262543445 105.946477604 0.0 0.0
transient_ON 79.7009872411 18.7394195533 0.0 0.0
transient_ON 131.5660189 8.32289638229 0.0 0.0
transient_ON 169.450114512 112.725664323 0.0 0.0
transient_ON 189.896225188 106.976587065 0.0 0.0
transient_ON 189.215580752 45.584173045 0.0 0.0
transient_ON 185.400842678 39.4965885692 0.0 0.0
transient_ON 40.1621532604 43.3377861297 0.0 0.0
transient_ON 148.758678669 45.7652775774 0.0 0.0
transient_ON 150.943901777 11.6361536861 0.0 0.0
transient_ON 28.8580654519 18.1427753936 0.0 0.0
transient_ON 217.714561698 91.0735031135 0.0 0.0
transient_ON 53.7727556835 53.9357942858 0.0 0.0
transient_ON 38.6634043882 84.9161924295 0.0 0.0
transient_ON 94.917509093 53.1646079623 0.0 0.0
transient_ON 231.616730331 25.6326630915 0.0 0.0
transient_ON 220.909020166 13.0942314198 0.0 0.0
transient_ON 196.961907668 95.5740125918 0.0 0.0
transient_ON 233.602501912 115.074454213 0.0 0.0
transient_ON 125.416321089 25.9033438635 0.0 0.0
transient_ON 224.818713831 74.3353160248 0.0 0.0
transient_ON 124.441010775 70.7716745578 0.0 0.0
transient_ON 81.4794640531 0.860378682036 0.0 0.0
transient_ON 66.960832198 80.1006821903 0.0 0.0
transient_ON 96.6186839178 3.0413393586 0.0 0.0
transient_ON 140.02809561 33.8597878491 0.0 0.0
transient_ON 96.9791544159 21.8780700022 0.0 0.0
transient_ON 208.617871833 65.9364770113 0.0 0.0
transient_ON 205.720202582 106.852475781 0.0 0.0
transient_ON 73.505097949 8.28592155509 0.0 0.0
transient_ON 98.7997574114 47.3789070522 0.0 0.0
transient_ON 30.5381767522 14.8602544893 0.0 0.0
transient_ON 179.591613454 111.463126624 0.0 0.0
transient_ON 82.4599588866 48.594244409 0.0 0.0
transient_ON 34.1144766988 106.072031209 0.0 0.0
transient_ON 38.3590068108 117.920234842 0.0 0.0
transient_ON 155.786821561 13.7559611188 0.0 0.0
transient_ON 10.3769930207 48.9330335497 0.0 0.0
transient_ON 195.656806089 61.2572833032 0.0 0.0
transient_ON 79.5619682311 1.27945376628 0.0 0.0
transient_ON 175.983177368 36.7071171708 0.0 0.0
transient_ON 8.60641356546 9.4712197136 0.0 0.0
transient_ON 227.892098284 69.8134836163 0.0 0.0
transient_ON 86.6983157561 8.41352736112 0.0 0.0
transient_ON 18.1366454032 56.2762294922 0.0 0.0
transient_ON 193.788595747 47.7872547581 0.0 0.0
transient_ON 43.8943505933 25.2263268193 0.0 0.0
transient_ON 110.237301738 22.1858993966 0.0 0.0
transient_ON 195.335175594 3.47445810315 0.0 0.0
transient_ON 29.0237235188 68.5182235192 0.0 0.0
transient_ON 33.8719248131 19.298480191 0.0 0.0
transient_ON 56.0208432608 34.2536462209 0.0 0.0
transient_ON 70.8421119116 42.1724756748 0.0 0.0
transient_ON 8.62046821464 0.658821402555 0.0 0.0
transient_ON 131.678553704 3.16330915568 0.0 0.0
transient_ON 166.843568001 38.9271049809 0.0 0.0
transient_ON 11.5407805794 51.4943957575 0.0 0.0
transient_ON 83.6845460798 15.3766841482 0.0 0.0
transient_ON 28.5654695378 61.8683943179 0.0 0.0
transient_ON 130.388321729 104.637987454 0.0 0.0
transient_ON 151.422133584 53.9187986001 0.0 0.0
transient_ON 139.705717891 11.632331952 0.0 0.0
transient_ON 19.2717855528 46.1158334827 0.0 0.0
transient_ON 29.01823743 25.9373632356 0.0 0.0
transient_ON 16.2749998835 110.140848372 0.0 0.0
transient_ON 61.0955313458 53.1196560688 0.0 0.0
transient_ON 196.065077398 91.8799351364 0.0 0.0
transient_ON 123.468996615 22.2747725493 0.0 0.0
transient_ON 61.1176780342 79.7117069603 0.0 0.0
transient_ON 130.716032849 98.2151510995 0.0 0.0
transient_ON 191.509939533 103.829071249 0.0 0.0
transient_ON 217.126603658 55.8317948313 0.0 0.0
transient_ON 151.69166451 3.50198161529 0.0 0.0
transient_ON 224.274956671 80.0757687274 0.0 0.0
transient_ON 235.660227145 94.1001077344 0.0 0.0
transient_ON 215.932806951 66.6931010512 0.0 0.0
transient_ON 59.9419075779 96.5787159927 0.0 0.0
transient_ON 127.628145524 37.3099067944 0.0 0.0
transient_ON 143.472618462 101.192756558 0.0 0.0
transient_ON 54.7895681985 6.07963250379 0.0 0.0
transient_ON 96.7510016088 3.9100966418 0.0 0.0
transient_ON 124.055056702 54.6852679962 0.0 0.0
transient_ON 143.552050809 12.8713128939 0.0 0.0
transient_ON 111.968552774 60.1255540411 0.0 0.0
transient_ON 9.20704841606 103.232384431 0.0 0.0
transient_ON 174.720638966 32.5291327339 0.0 0.0
transient_ON 67.1530537139 111.307666851 0.0 0.0
transient_ON 89.3962708963 70.2154028601 0.0 0.0
transient_ON 68.7787878842 27.3688480598 0.0 0.0
transient_ON 187.833890084 81.7305215975 0.0 0.0
transient_ON 221.060689263 99.7987347408 0.0 0.0
transient_ON 7.11991325382 95.7305446861 0.0 0.0
transient_ON 2.3304589055 68.1809855553 0.0 0.0
transient_ON 46.6638554507 50.4796405363 0.0 0.0
transient_ON 89.1786605345 22.6414689534 0.0 0.0
transient_ON 34.9756549918 3.21556355877 0.0 0.0
transient_ON 4.09175409881 101.529511968 0.0 0.0
transient_ON 46.6605008539 92.0910901153 0.0 0.0
transient_ON 32.1735911831 79.6571572402 0.0 0.0
transient_ON 82.2436833616 82.4966125549 0.0 0.0
transient_ON 153.718018388 19.4592714303 0.0 0.0
transient_ON 209.333774982 71.3143709398 0.0 0.0
transient_ON 91.3448743345 76.1925710047 0.0 0.0
transient_ON 49.3439585154 65.6395421533 0.0 0.0
transient_ON 193.275400485 95.1994869524 0.0 0.0
transient_ON 201.013203533 117.925319952 0.0 0.0
transient_ON 93.0196867058 113.100186486 0.0 0.0
transient_ON 182.768886614 104.794708052 0.0 0.0
transient_ON 30.6350089546 1.69375948468 0.0 0.0
transient_ON 177.386021158 15.493804286 0.0 0.0
transient_ON 179.002981566 34.8079920572 0.0 0.0
transient_ON 34.3768983638 17.1348363737 0.0 0.0
transient_ON 98.1335330171 78.1528462726 0.0 0.0
transient_ON 207.22848057 53.7036042581 0.0 0.0
transient_ON 220.157891315 119.980198817 0.0 0.0
transient_ON 222.044866336 84.2577875471 0.0 0.0
transient_ON 141.558672333 34.2690043926 0.0 0.0
transient_ON 153.937861623 12.117514182 0.0 0.0
transient_ON 144.982875869 34.5092912746 0.0 0.0
transient_ON 184.090357154 112.120930493 0.0 0.0
transient_ON 110.792352698 82.6151528882 0.0 0.0
transient_ON 162.991475369 37.7830591826 0.0 0.0
transient_ON 96.6545463511 26.2257192156 0.0 0.0
transient_ON 79.3031494537 80.2883355619 0.0 0.0
transient_ON 73.654185071 35.605569002 0.0 0.0
transient_ON 71.3561299446 68.9331131317 0.0 0.0
transient_ON 188.584288207 78.0350518049 0.0 0.0
transient_ON 163.518520621 5.0936702009 0.0 0.0
transient_ON 111.097401314 34.2637541238 0.0 0.0
transient_ON 211.93124681 53.4808470057 0.0 0.0
transient_ON 136.770404084 103.277046722 0.0 0.0
transient_ON 136.537030522 107.358329492 0.0 0.0
transient_ON 86.7294955748 96.823164189 0.0 0.0
transient_ON 134.179887615 47.0811182294 0.0 0.0
transient_ON 153.122550091 27.3112111131 0.0 0.0
transient_ON 23.1052352877 76.0952972941 0.0 0.0
transient_ON 27.0600807344 50.8675940311 0.0 0.0
transient_ON 77.7602638583 85.7041311378 0.0 0.0
transient_ON 2.49330871459 91.5132864794 0.0 0.0
transient_ON 93.8923198913 58.0573262137 0.0 0.0
transient_ON 206.331378666 75.0419846723 0.0 0.0
transient_ON 188.274745303 95.013411712 0.0 0.0
transient_ON 165.705593393 87.2613365035 0.0 0.0
transient_ON 186.015409759 35.4679293154 0.0 0.0
transient_ON 45.2345850919 111.451285775 0.0 0.0
transient_ON 122.339205714 107.448373076 0.0 0.0
transient_ON 193.494436816 77.139827664 0.0 0.0
transient_ON 19.6969598544 111.893069488 0.0 0.0
transient_ON 55.1588893489 28.2250602722 0.0 0.0
transient_ON 128.350647752 77.4964493418 0.0 0.0
transient_ON 46.4075736324 52.2656511392 0.0 0.0
transient_ON 48.5672789503 75.1208990297 0.0 0.0
transient_ON 235.270596295 113.361224485 0.0 0.0
transient_ON 121.959210182 73.8518117395 0.0 0.0
transient_ON 236.269817591 115.056940974 0.0 0.0
transient_ON 154.570958909 94.1916211615 0.0 0.0
transient_ON 85.0214948288 71.9105533428 0.0 0.0
transient_ON 160.629296823 35.6619026544 0.0 0.0
transient_ON 176.980864451 80.7539417688 0.0 0.0
transient_ON 129.385666444 44.0208848166 0.0 0.0
transient_ON 167.260099002 24.6716157638 0.0 0.0
transient_ON 160.38412266 42.4146678401 0.0 0.0
transient_ON 156.268724829 46.4178500137 0.0 0.0
transient_ON 222.024174885 75.7878141105 0.0 0.0
transient_ON 87.4047511374 10.3727811083 0.0 0.0
transient_ON 55.9798038677 85.344699543 0.0 0.0
transient_ON 56.4854707597 78.2089909448 0.0 0.0
transient_ON 77.8367977255 109.523300999 0.0 0.0
transient_ON 8.01211655646 16.5333782105 0.0 0.0
transient_ON 12.7030076509 14.5627193454 0.0 0.0
transient_ON 123.340418494 16.7279560696 0.0 0.0
transient_ON 25.7462729492 88.9633273646 0.0 0.0
transient_ON 123.095231459 1.45070557573 0.0 0.0
transient_ON 202.906836644 68.0908610285 0.0 0.0
transient_ON 163.618974567 4.22061050089 0.0 0.0
transient_ON 232.054235405 29.6335764321 0.0 0.0
transient_ON 142.44800374 60.5564971185 0.0 0.0
transient_ON 94.6565389067 36.0400807353 0.0 0.0
transient_ON 171.433361463 98.6753232295 0.0 0.0
transient_ON 38.6517458431 91.4235057789 0.0 0.0
transient_ON 20.2481902147 99.6257713168 0.0 0.0
transient_ON 65.9517816724 74.7360263031 0.0 0.0
transient_ON 148.164051197 46.8484391676 0.0 0.0
transient_ON 72.7774457421 70.2689299423 0.0 0.0
transient_ON 5.93821376287 83.8795739052 0.0 0.0
transient_ON 5.46291685973 89.9266777271 0.0 0.0
transient_ON 206.232029109 41.101734478 0.0 0.0
transient_ON 118.384805944 76.7012297768 0.0 0.0
transient_ON 104.768903662 49.7764698941 0.0 0.0
transient_ON 137.729401933 37.7072860834 0.0 0.0
transient_ON 155.871925881 105.266893027 0.0 0.0
transient_ON 221.966009664 80.1907139057 0.0 0.0
transient_ON 124.617870158 16.9485217624 0.0 0.0
transient_ON 224.343691477 119.137982468 0.0 0.0
transient_ON 211.748813616 97.315011462 0.0 0.0
transient_ON 117.41579568 60.6405524471 0.0 0.0
transient_ON 184.331572687 22.8348662641 0.0 0.0
transient_ON 185.800162301 49.809969856 0.0 0.0
transient_ON 57.9242438173 106.171497092 0.0 0.0
transient_ON 62.3778749051 27.6805685839 0.0 0.0
transient_ON 124.028428499 91.2310068156 0.0 0.0
transient_ON 162.409411277 6.22383404042 0.0 0.0
transient_ON 183.255627634 42.8296847165 0.0 0.0
transient_ON 211.201486856 39.3035189859 0.0 0.0
transient_ON 192.986242182 48.9724558317 0.0 0.0
transient_ON 51.4269886707 77.4621131471 0.0 0.0
transient_ON 163.499748402 51.414187056 0.0 0.0
transient_ON 227.474514412 58.0315218492 0.0 0.0
transient_ON 53.5538938255 29.4858598319 0.0 0.0
transient_ON 31.4423324351 61.4597012056 0.0 0.0
